Specimen ID,NCBI Accession Number,WGS ID,AST Approved,WGS Approved,Genus,Species,Serotype,Data Year,Region Name,Resistance Pattern,Resistance Determinants,Predictive Resistance Pattern,AMP Rslt,AMP Concl,AUG Rslt,AUG Concl,AXO Rslt,AXO Concl,CHL Rslt,CHL Concl,FIS Rslt,FIS Concl,FOX Rslt,FOX Concl,TET Rslt,TET Concl
2020AM-2036,SAMN15813275,PNUSAS160288,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 3,No resistance detected,No determinants detected,No determinants detected,2,S,2,S,0.25,S,8,S,32,S,4,S,4,S
2020AM-2039,SAMN15900725,PNUSAS162872,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 3,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,4,S,4,S
2020AM-2048,SAMN16320212,PNUSAS171587,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 3,No resistance detected,No determinants detected,No determinants detected,2,S,2,S,0.25,S,4,S,64,S,4,S,4,S
2020AM-2049,SAMN16373821,PNUSAS172530,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 3,No resistance detected,No determinants detected,No determinants detected,2,S,1,S,0.25,S,8,S,32,S,4,S,4,S
2020AM-2483,SAMN16823621,PNUSAS181286,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 6,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,16,S,2,S,4,S
2020AM-2484,SAMN17043289,PNUSAS184269,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 6,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,16,S,4,S,4,S
2020AM-2485,SAMN17265919,PNUSAS188322,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 6,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,16,S,4,S,4,S
2021AM-0820,SAMN19036900,PNUSAS200617,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 7,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,32,S,2,S,4,S
2020AM-2270,SAMN17082770,PNUSAS184849,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 3,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,2,S,4,S
2020AM-2214,SAMN16576018,PNUSAS177638,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 9,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,16,S,4,S,4,S
2020AM-2215,SAMN17581366,PNUSAS190305,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 9,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,16,S,2,S,4,S
2020AM-2222,SAMN17144072,PNUSAS186575,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 5,No resistance detected,No determinants detected,No determinants detected,2,S,1,S,0.25,S,8,S,32,S,8,S,4,S
2020AM-2310,SAMN16689224,PNUSAS179455,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 5,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,16,S,2,S,4,S
2020AM-2510,SAMN16451843,PNUSAS175258,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 3,No resistance detected,No determinants detected,No determinants detected,2,S,1,S,0.25,S,8,S,32,S,4,S,4,S
2020AM-2511,SAMN16486583,PNUSAS175990,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 3,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,16,S,4,S,4,S
2020AM-2329,SAMN16847825,2020K-1182,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 4,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,2,S,4,S
2020AM-2330,SAMN17615065,2021K-0049,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 4,ASuT,aph(3'')-Ib aph(6)-Id blaTEM-1B sul2 tet(B) ,ASSuT,32,R,8,S,0.25,S,8,S,256,R,4,S,32,R
2020AM-2431,SAMN16421420,PNUSAS174161,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 4,No resistance detected,No determinants detected,No determinants detected,1,S,2,S,0.25,S,8,S,16,S,4,S,4,S
2020AM-2432,SAMN16442171,PNUSAS175747,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 4,No resistance detected,No determinants detected,No determinants detected,2,S,1,S,0.25,S,8,S,16,S,4,S,4,S
2020AM-2433,SAMN16847831,PNUSAS181737,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 4,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,2,S,4,S
2020AM-2434,SAMN16874542,PNUSAS181919,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 4,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,2,S,4,S
2020AM-2435,SAMN17310437,PNUSAS188844,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 4,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,16,S,2,S,4,S
2020AM-2506,SAMN16494921,PNUSAS176215,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 3,ACSuT,aadA2 blaCARB-2 floR sul1 tet(G) ,ACSSuT,32,R,16,I,0.25,S,32,R,256,R,4,S,32,R
2020AM-2507,SAMN16776047,PNUSAS180275,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 3,No resistance detected,No determinants detected,No determinants detected,2,S,1,S,0.25,S,8,S,32,S,4,S,4,S
2021AM-1815,SAMN21217359,PNUSAS225561,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 4,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,2,S,4,S
2020AM-2548,SAMN16846021,PNUSAS181652,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 5,No resistance detected,No determinants detected,No determinants detected,2,S,1,S,0.25,S,8,S,16,S,2,S,4,S
2020AM-2549,SAMN16935319,PNUSAS182523,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 5,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,16,S,2,S,4,S
2020AM-2550,SAMN17171650,PNUSAS187252,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 5,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,16,S,2,S,4,S
2020AM-2599,SAMN17700295,PNUSAS190848,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 2,No resistance detected,No determinants detected,No determinants detected,2,S,2,S,0.25,S,8,S,16,S,8,S,4,S
2020AM-2583,SAMN16051444,PNUSAS164287,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 5,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,16,S,4,S,4,S
2020AM-2582,SAMN15468602,PNUSAS148695,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 5,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,2,S,4,S
2020AM-2581,SAMN15878514,PNUSAS162248,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 5,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,4,S,4,S
2020AM-2560,SAMN16563713,PNUSAS177184,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 5,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,16,S,2,S,4,S
2021AM-0033,SAMN18489975,PNUSAS195772,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 6,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,2,S,4,S
2021AM-0034,SAMN18636300,PNUSAS197051,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 6,Nal,fosA7 qnrB19 ,Cip(I/R)Fos,1,S,1,S,0.25,S,8,S,32,S,2,S,4,S
2020AM-2640,SAMN16582022,PNUSAS177670,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 4,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,16,S,2,S,4,S
2021AM-1816,SAMN21882400,PNUSAS231989,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 4,No resistance detected,qnrB19 ,Cip(I/R),2,S,2,S,0.25,S,8,S,32,S,4,S,4,S
2020AM-2665,SAMN15317833,PNUSAS148480,yes,yes,Salmonella,enterica,Typhimurium,2020*,Region 8,No resistance detected,No determinants detected,No determinants detected,2,S,4,S,0.25,S,4,S,16,S,4,S,4,S
2021AM-0173,SAMN17531685,PNUSAS190194,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 10,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,16,S,2,S,4,S
2021AM-0083,SAMN17610412,PNUSAS190606,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 5,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,16,S,4,S,4,S
2021AM-0154,SAMN20695253,PNUSAS219440,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 3,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,2,S,4,S
2021AM-0153,SAMN20983319,PNUSAS223238,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 3,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,16,S,2,S,4,S
2021AM-0247,SAMN17924693,PNUSAS192145,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 7,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,16,S,2,S,4,S
2021AM-0248,SAMN18525378,PNUSAS196292,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 7,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,16,S,2,S,4,S
2021AM-0256,SAMN18526290,PNUSAS196343,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 5,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,32,S,2,S,4,S
2021AM-0281,SAMN17619822,PNUSAS190732,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 9,No resistance detected,No determinants detected,No determinants detected,1,S,2,S,0.25,S,8,S,32,S,2,S,4,S
2021AM-0282,SAMN17974826,PNUSAS192335,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 9,SuT, aph(3'')-Ib aph(6)-Id sul2 tet(A) ,SSuT,1,S,1,S,0.25,S,4,S,256,R,1,S,32,R
2021AM-0283,SAMN18636326,PNUSAS197073,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 9,CSuTNalGen,aac(3)-IId aadA2 aph(3'')-Ib aph(6)-Id floR qnrB19 sul2 sul3 tet(A) ,CSSuTCip(I/R)Gen,1,S,1,S,0.25,S,32,R,256,R,2,S,32,R
2021AM-0310,SAMN18905880,PNUSAS199553,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 7,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,16,S,2,S,4,S
2021AM-0311,SAMN19158114,PNUSAS201539,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 7,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,16,S,2,S,4,S
2021AM-0312,SAMN19353337,PNUSAS203331,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 7,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,16,S,2,S,4,S
2021AM-0313,SAMN19353338,PNUSAS203333,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 7,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,16,S,2,S,4,S
2021AM-0314,SAMN19353334,PNUSAS203330,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 7,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,16,S,2,S,4,S
2021AM-0319,SAMN20244066,PNUSAS212397,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 7,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,16,S,2,S,4,S
2021AM-0320,SAMN20244065,PNUSAS212399,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 7,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,16,S,2,S,4,S
2021AM-0417,SAMN19573370,PNUSAS204706,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 10,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,16,S,2,S,4,S
2021AM-0323,SAMN20930945,PNUSAS222159,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 7,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,16,S,4,S,4,S
2021AM-0324,SAMN20930948,PNUSAS222160,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 7,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,16,S,2,S,4,S
2021AM-0326,SAMN20862146,PNUSAS221686,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 7,No resistance detected,No determinants detected,No determinants detected,2,S,1,S,0.25,S,4,S,32,S,4,S,4,S
2021AM-0418,SAMN23573685,PNUSAS248000,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 10,ACSuTAuCxFox,aph(3'')-Ib aph(6)-Id blaCMY-2 floR sul2 tet(A) ,ACSSuTAuCxTioFox,32,R,32,R,32,R,32,R,256,R,32,R,32,R
2021AM-0371,SAMN20429259,PNUSAS215698,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 7,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,32,S,2,S,4,S
2021AM-0382,SAMN17963892,PNUSAS192316,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 9,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,16,S,2,S,4,S
2021AM-1081,SAMN19573922,PNUSAS204806,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 10,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,2,S,4,S
2021AM-0493,SAMN21873184,PNUSAS231711,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 9,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,1,S,4,S
2021AM-0494,SAMN22824460,PNUSAS241228,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 9,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,4,S,4,S
2021AM-0492,SAMN20086318,PNUSAS209003,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 9,ACSuT,aadA2 blaCARB-2 floR sul1 tet(G) ,ACSSuT,32,R,8,S,0.25,S,32,R,256,R,2,S,32,R
2021AM-0673,SAMN19117291,PNUSAS201303,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 2,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,32,S,2,S,4,S
2021AM-0657,SAMN19494324,PNUSAS204257,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 3,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,32,S,4,S,4,S
2021AM-0703,SAMN19595910,PNUSAS205038,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 4,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,2,S,4,S
2021AM-0704,SAMN19974806,PNUSAS209577,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 4,No resistance detected,No determinants detected,No determinants detected,2,S,1,S,0.25,S,4,S,32,S,4,S,4,S
2021AM-0833,SAMN19920673,PNUSAS208819,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 5,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,32,S,2,S,4,S
2021AM-0860,SAMN19007190,PNUSAS200226,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 5,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,16,S,2,S,4,S
2021AM-0912,SAMN19668340,PNUSAS206036,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 5,No resistance detected,No determinants detected,No determinants detected,1,S,2,S,0.25,S,8,S,64,S,2,S,4,S
2021AM-1028,SAMN18811145,PNUSAS198603,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 9,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,32,S,2,S,4,S
2021AM-1029,SAMN19372245,PNUSAS203543,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 9,T,aph(3')-Ia qnrS13 tet(A) ,TCip(I/R)Kan,1,S,1,S,0.25,S,4,S,16,S,1,S,32,R
2021AM-1032,SAMN20458607,PNUSAS215951,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 9,AAuCxFox,blaCMY-2 ,AAuCxTioFox,32,R,32,R,16,R,8,S,16,S,32,R,4,S
2021AM-1055,SAMN20326566,PNUSAS212889,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 6,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,32,S,1,S,4,S
2021AM-1095,SAMN20082319,PNUSAS210510,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 7,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,32,S,2,S,4,S
2022AM-0259,SAMN26565134,PNUSAS261478,yes,yes,Salmonella,enterica,Typhimurium,2022*,Region 4,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,16,S,2,S,4,S
2021AM-1417,SAMN20410322,PNUSAS215330,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 6,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,2,S,4,S
2021AM-1418,SAMN20408295,PNUSAS215170,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 6,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,2,S,4,S
2021AM-1413,SAMN20549640,PNUSAS217594,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 6,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,2,S,4,S
2021AM-1419,SAMN20931762,PNUSAS222351,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 6,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,2,S,4,S
2021AM-1420,SAMN21040751,PNUSAS224166,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 6,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,2,S,4,S
2021AM-1415,SAMN21451024,PNUSAS228306,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 6,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,4,S,4,S
2021AM-1421,SAMN21879914,PNUSAS231936,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 6,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,2,S,4,S
2021AM-1416,SAMN22037270,PNUSAS233312,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 6,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,2,S,4,S
2022AM-0881,SAMN28119947,PNUSAS269684,yes,yes,Salmonella,enterica,Typhimurium,2022*,Region 4,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,16,S,2,S,4,S
2021AM-1218,SAMN19677367,PNUSAS206212,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 6,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,32,S,2,S,4,S
2021AM-1219,SAMN20408311,PNUSAS215229,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 6,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,32,S,2,S,4,S
2021AM-1335,SAMN20343474,PNUSAS214272,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 4,SuT,sul2 tet(A) ,SuT,1,S,1,S,0.25,S,8,S,256,R,2,S,32,R
2021AM-1182,SAMN20671010,PNUSAS219009,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 4,ASu,blaCARB-2 sul1 ,ASu,32,R,16,I,0.25,S,8,S,256,R,2,S,4,S
2021AM-1183,SAMN20862278,PNUSAS221740,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 4,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,32,S,4,S,4,S
2021AM-1184,SAMN21856932,PNUSAS231384,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 4,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,2,S,4,S
2021AM-1185,SAMN22165080,PNUSAS234861,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 4,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,2,S,4,S
2021AM-1186,SAMN22308136,PNUSAS236282,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 4,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,16,S,2,S,4,S
2021AM-1287,SAMN21877849,PNUSAS231895,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 5,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,2,S,4,S
2021AM-1451,SAMN20929583,PNUSAS222112,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 3,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,2,S,4,S
2021AM-1452,SAMN21907739,PNUSAS232604,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 3,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,16,S,2,S,4,S
2021AM-1320,SAMN20860525,PNUSAS221555,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 5,ACSuT,aadA2 blaCARB-2 floR sul1 tet(G) ,ACSSuT,32,R,16,I,0.25,S,32,R,256,R,2,S,32,R
2021AM-1538,SAMN21040184,PNUSAS224056,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 2,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,16,S,2,S,4,S
2021AM-1500,SAMN20931144,PNUSAS222041,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 3,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,16,S,2,S,4,S
2021AM-1501,SAMN20958701,PNUSAS222286,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 3,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,2,S,4,S
2021AM-1504,SAMN21172382,PNUSAS224927,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 3,No resistance detected,No determinants detected,No determinants detected,2,S,1,S,0.25,S,8,S,32,S,2,S,4,S
2021AM-1516,SAMN29738386,PNUSAS281522,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 3,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,2,S,4,S
2021AM-1511,SAMN21615234,PNUSAS230919,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 3,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,8,S,32,S,4,S,4,S
2021AM-1512,SAMN21879199,PNUSAS231452,yes,yes,Salmonella,enterica,Typhimurium,2021*,Region 3,No resistance detected,No determinants detected,No determinants detected,1,S,1,S,0.25,S,4,S,32,S,2,S,4,S
